e1,e2,lcs,cls,nw,anw,sw,lv,ap,slv,me,ja,jw,isub,req,sub,qgr
"taaable:Glutinous_rice","dbpedia:Glutinous_rice_flour","","-",-6.0,-6.0,28.0,-6.0,34.0,0.30000000000000004,0.0,0.09999999999999998,0.05999999999999994,0.10588235294117654,1.0,0.09677419354838712,0.33333333333333337
"taaable:Avena","dbpedia:Gravina","","-",-3.0,-3.0,7.0,-3.0,13.0,0.4285714285714286,0.07999999999999996,0.20952380952380956,0.20952380952380956,2.0,1.0,1.0,0.8333333333333334
"taaable:Avena","category:Armenia","","-",-3.0,-3.0,5.0,-3.0,12.0,0.4285714285714286,0.48,0.20952380952380956,0.1885714285714286,1.9,1.0,1.0,0.7272727272727273
"taaable:Avena","category:Avesta","","-",-2.0,-2.0,6.0,-2.0,11.0,0.33333333333333326,0.4,0.1777777777777777,0.12444444444444436,0.5454545454545454,1.0,0.5454545454545454,0.5555555555555556
"taaable:Avena","category:Avena","","-",0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"taaable:Corn","dbpedia:Corman","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.09999999999999998,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Corners","","-",-3.0,-3.0,8.0,-3.0,9.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornil","","-",-2.0,-2.0,8.0,-2.0,8.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Coran","","-",-1.0,-1.0,7.0,-1.0,9.0,0.19999999999999996,0.25,0.06666666666666676,0.046666666666666745,0.3552845528455285,1.0,0.3552845528455285,0.4285714285714286
"taaable:Corn","dbpedia:Cornu","","-",-1.0,-1.0,8.0,-1.0,8.0,0.19999999999999996,0.0,0.06666666666666676,0.040000000000000036,0.06666666666666665,1.0,0.07777777777777783,0.4285714285714286
"taaable:Corn","dbpedia:Corn_Man","","-",-4.0,-4.0,8.0,-4.0,12.0,0.5,0.0,0.16666666666666663,0.09999999999999998,0.19999999999999996,1.0,0.19090909090909092,0.4444444444444444
"taaable:Corn","dbpedia:Cortan","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Cornett","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornuti","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Coron","","-",-1.0,-1.0,7.0,-1.0,11.0,0.19999999999999996,0.25,0.06666666666666676,0.046666666666666745,0.3552845528455285,1.0,0.3552845528455285,0.4285714285714286
"taaable:Corn","dbpedia:Cornol","","-",-2.0,-2.0,8.0,-2.0,9.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Corana","","-",-2.0,-2.0,7.0,-2.0,9.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.6666666666666667
"taaable:Corn","dbpedia:Coren","","-",-1.0,-1.0,7.0,-1.0,9.0,0.19999999999999996,0.25,0.06666666666666676,0.046666666666666745,0.3552845528455285,1.0,0.3552845528455285,0.4285714285714286
"taaable:Corn","dbpedia:Corren","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Corwen","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Cor","","-",-1.0,-1.0,6.0,-1.0,6.0,0.25,0.0,0.08333333333333337,0.05833333333333335,0.09999999999999998,1.0,0.11428571428571432,0.5
"taaable:Corn","dbpedia:Corbon","","-",-2.0,-2.0,6.0,-2.0,12.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Cornis","","-",-2.0,-2.0,8.0,-2.0,8.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Corund","","-",-2.0,-2.0,7.0,-2.0,9.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.6666666666666667
"taaable:Corn","dbpedia:Con","","-",-1.0,-1.0,5.0,-1.0,8.0,0.25,0.33333333333333337,0.08333333333333337,0.06666666666666665,1.8,1.0,1.0,0.5
"taaable:Corn","dbpedia:Coyron","","-",-2.0,-2.0,6.0,-2.0,12.0,0.33333333333333326,0.5,0.11111111111111116,0.0888888888888889,1.8,1.0,1.0,0.6666666666666667
"taaable:Corn","dbpedia:Cornman","","-",-3.0,-3.0,8.0,-3.0,11.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.375
"taaable:Corn","dbpedia:Cornell","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornua","","-",-2.0,-2.0,8.0,-2.0,8.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Corin","","-",-1.0,-1.0,7.0,-1.0,9.0,0.19999999999999996,0.25,0.06666666666666676,0.046666666666666745,0.3552845528455285,1.0,0.3552845528455285,0.4285714285714286
"taaable:Corn","dbpedia:Cornysh","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corntoz","","-",-3.0,-3.0,8.0,-3.0,10.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corny","","-",-1.0,-1.0,8.0,-1.0,8.0,0.19999999999999996,0.0,0.06666666666666676,0.040000000000000036,0.06666666666666665,1.0,0.07777777777777783,0.4285714285714286
"taaable:Corn","dbpedia:Corina","","-",-2.0,-2.0,7.0,-2.0,9.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.6666666666666667
"taaable:Corn","dbpedia:Corneto","","-",-3.0,-3.0,8.0,-3.0,10.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corgon","","-",-2.0,-2.0,6.0,-2.0,12.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Corent","","-",-2.0,-2.0,7.0,-2.0,9.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.6666666666666667
"taaable:Corn","dbpedia:Cornrow","","-",-3.0,-3.0,8.0,-3.0,10.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Coring","","-",-2.0,-2.0,7.0,-2.0,9.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.6666666666666667
"taaable:Corn","dbpedia:Cornino","","-",-3.0,-3.0,8.0,-3.0,10.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornuto","","-",-3.0,-3.0,8.0,-3.0,10.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornets","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornish","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corean","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Corsin","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Cornale","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corni%C5%A3a","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornate","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corwin","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Cornton","","-",-3.0,-3.0,8.0,-3.0,13.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.375
"taaable:Corn","dbpedia:Corndon","","-",-3.0,-3.0,8.0,-3.0,13.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.375
"taaable:Corn","dbpedia:Cron","","-",-2.0,-2.0,4.0,-2.0,10.0,0.5,0.75,0.08333333333333337,0.07500000000000007,1.9,1.0,1.0,0.75
"taaable:Corn","dbpedia:Cobrin","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.5,0.11111111111111116,0.0888888888888889,1.8,1.0,1.0,0.6666666666666667
"taaable:Corn","dbpedia:Corn","","-",0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"taaable:Corn","dbpedia:Cornlea","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornet","","-",-2.0,-2.0,8.0,-2.0,8.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Corntown","","-",-4.0,-4.0,8.0,-4.0,12.0,0.5,0.0,0.16666666666666663,0.09999999999999998,0.19999999999999996,1.0,0.2333333333333334,0.4444444444444444
"taaable:Corn","dbpedia:Cornay","","-",-2.0,-2.0,8.0,-2.0,8.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Corona","","-",-2.0,-2.0,7.0,-2.0,11.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.6666666666666667
"taaable:Corn","dbpedia:Corndog","","-",-3.0,-3.0,8.0,-3.0,10.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornice","","-",-3.0,-3.0,8.0,-3.0,11.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corone","","-",-2.0,-2.0,7.0,-2.0,11.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.6666666666666667
"taaable:Corn","dbpedia:Cornac","","-",-2.0,-2.0,8.0,-2.0,9.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Cornedo","","-",-3.0,-3.0,8.0,-3.0,10.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornugon","","-",-4.0,-4.0,8.0,-4.0,14.0,0.5,0.0,0.16666666666666663,0.09999999999999998,0.19999999999999996,1.0,0.2333333333333334,0.4444444444444444
"taaable:Corn","dbpedia:Corden","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Coborn","","-",-2.0,-2.0,6.0,-2.0,11.0,0.33333333333333326,0.25,0.11111111111111116,0.0888888888888889,0.46705882352941175,1.0,0.46705882352941175,0.2857142857142857
"taaable:Corn","dbpedia:Cornod","","-",-2.0,-2.0,8.0,-2.0,9.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Corson","","-",-2.0,-2.0,6.0,-2.0,12.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Coburn","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.35,0.11111111111111116,0.0888888888888889,1.8,1.0,1.0,0.5
"taaable:Corn","dbpedia:Cord%C3%B3n","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Corran","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Cornule","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corrin","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Coryne","","-",-2.0,-2.0,7.0,-2.0,9.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.6666666666666667
"taaable:Corn","dbpedia:Corvin","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Cornsay","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","category:Coins","","-",-2.0,-2.0,5.0,-2.0,8.0,0.4,0.4,0.21666666666666667,0.17333333333333334,1.8,1.0,1.0,0.7777777777777778
"taaable:Corn","dbpedia:Corns","","-",-1.0,-1.0,8.0,-1.0,8.0,0.19999999999999996,0.0,0.06666666666666676,0.040000000000000036,0.06666666666666665,1.0,0.07777777777777783,0.4285714285714286
"taaable:Corn","dbpedia:Cornuke","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corneni","","-",-3.0,-3.0,8.0,-3.0,10.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","category:Popcorn","","-",-3.0,-3.0,8.0,-3.0,12.0,0.4285714285714286,0.0,1.0,1.0,0.6184798807749627,1.0,0.2727272727272727,0.7
"taaable:Corn","dbpedia:Corner","","-",-2.0,-2.0,8.0,-2.0,9.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Corbin","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Corban","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Cornfed","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cordon","","-",-2.0,-2.0,6.0,-2.0,12.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Corncob","","-",-3.0,-3.0,8.0,-3.0,11.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corann","","-",-2.0,-2.0,7.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Cornix","","-",-2.0,-2.0,8.0,-2.0,8.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Cornaro","","-",-3.0,-3.0,8.0,-3.0,10.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corno","","-",-1.0,-1.0,8.0,-1.0,8.0,0.19999999999999996,0.0,0.06666666666666676,0.040000000000000036,0.06666666666666665,1.0,0.07777777777777783,0.4285714285714286
"taaable:Corn","dbpedia:Cortin","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Corben","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Cornea","","-",-2.0,-2.0,8.0,-2.0,8.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Cohorn","","-",-2.0,-2.0,6.0,-2.0,11.0,0.33333333333333326,0.25,0.11111111111111116,0.0888888888888889,0.46705882352941175,1.0,0.46705882352941175,0.2857142857142857
"taaable:Corn","dbpedia:Corneal","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corton","","-",-2.0,-2.0,6.0,-2.0,12.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Cornely","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:CornNut","","-",-3.0,-3.0,8.0,-3.0,9.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corian","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Cornard","","-",-3.0,-3.0,8.0,-3.0,9.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornovi","","-",-3.0,-3.0,8.0,-3.0,9.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornas","","-",-2.0,-2.0,8.0,-2.0,8.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Cornicen","","-",-4.0,-4.0,8.0,-4.0,13.0,0.5,0.0,0.16666666666666663,0.09999999999999998,0.19999999999999996,1.0,0.2333333333333334,0.4444444444444444
"taaable:Corn","dbpedia:Coreen","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Corenc","","-",-2.0,-2.0,7.0,-2.0,9.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.6666666666666667
"taaable:Corn","dbpedia:Coryn","","-",-1.0,-1.0,7.0,-1.0,9.0,0.19999999999999996,0.25,0.06666666666666676,0.046666666666666745,0.3552845528455285,1.0,0.3552845528455285,0.4285714285714286
"taaable:Corn","dbpedia:Cornot","","-",-2.0,-2.0,8.0,-2.0,9.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Cornago","","-",-3.0,-3.0,8.0,-3.0,10.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornjum","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","category:Corn","","-",0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"taaable:Corn","dbpedia:Cooran","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.5,0.11111111111111116,0.0888888888888889,1.8,1.0,1.0,0.5
"taaable:Corn","dbpedia:Corn%C3%A9","","-",-1.0,-1.0,8.0,-1.0,8.0,0.19999999999999996,0.0,0.06666666666666676,0.040000000000000036,0.06666666666666665,1.0,0.07777777777777783,0.4285714285714286
"taaable:Corn","dbpedia:Cornejo","","-",-3.0,-3.0,8.0,-3.0,10.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corn_Mo","","-",-3.0,-3.0,8.0,-3.0,10.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.1399999999999999,0.5555555555555556
"taaable:Corn","dbpedia:Cornita","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Corwyn","","-",-2.0,-2.0,6.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Corn","dbpedia:Cornel","","-",-2.0,-2.0,8.0,-2.0,8.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Cornels","","-",-3.0,-3.0,8.0,-3.0,8.0,0.4285714285714286,0.0,0.1428571428571429,0.08571428571428574,0.16363636363636358,1.0,0.19090909090909092,0.5555555555555556
"taaable:Corn","dbpedia:Cornum","","-",-2.0,-2.0,8.0,-2.0,8.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.5
"taaable:Corn","dbpedia:Cortna","","-",-2.0,-2.0,7.0,-2.0,9.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.6666666666666667
"taaable:Corn","dbpedia:Corine","","-",-2.0,-2.0,7.0,-2.0,9.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.6666666666666667
"taaable:Corn","dbpedia:Cornyn","","-",-2.0,-2.0,8.0,-2.0,10.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.1399999999999999,0.2857142857142857
"taaable:Corn","dbpedia:Corne","","-",-1.0,-1.0,8.0,-1.0,8.0,0.19999999999999996,0.0,0.06666666666666676,0.040000000000000036,0.06666666666666665,1.0,0.07777777777777783,0.4285714285714286
